Country,Code,Year,Liver cancer ,Kidney cancer ,Larynx cancer ,Breast cancer ,Thyroid cancer ,Stomach cancer ,Bladder cancer ,Uterine cancer ,Ovarian cancer ,Cervical cancer ,Prostate cancer ,Pancreatic cancer ,Esophageal cancer ,Testicular cancer ,Nasopharynx cancer ,Other pharynx cancer ,Colon and rectum cancer ,Non-melanoma skin cancer ,Lip and oral cavity cancer ,Brain and nervous system cancer ,"Tracheal, bronchus, and lung cancer ",Gallbladder and biliary tract cancer ,Malignant skin melanoma ,Leukemia ,Hodgkin lymphoma ,Multiple myeloma ,Other cancers 
Jamaica,JAM,2003,107.6603784,27.72238536,37.75843089,310.1986974,12.73381331,265.2287519,54.77340875,66.32515492,63.48872439,210.8503714,621.6910433,99.74234162,68.65757031,1.808982566,11.37545628,13.04672309,325.4454236,13.06559932,30.74944812,45.57759265,426.0499105,42.73909643,12.20052273,161.745977,6.360728155,48.99396182,180.9308272
Jamaica,JAM,2004,107.7106192,27.21637656,37.27444411,315.8984027,13.22549231,255.8952061,54.91200546,69.67972163,66.30661106,207.7653839,623.7362693,101.2821367,66.43083822,1.847174205,11.53512279,13.10170064,325.0469021,12.72970765,29.9799206,46.30822204,417.4042744,42.91167514,12.0592299,159.691735,6.035570274,50.85489295,182.5317429
Jamaica,JAM,2005,108.4091437,27.36351196,36.60066974,320.5431254,13.29284974,246.7822682,54.58485011,71.77312245,66.97202869,205.174349,620.4375143,102.353209,64.02538815,1.976191795,11.45901939,12.1844806,321.8258756,12.61913155,27.74650291,46.11382799,408.5689515,42.65202114,12.31002994,156.6576163,5.99316446,50.68930353,182.5498
Jamaica,JAM,2006,109.930739,28.15598502,38.79821058,324.2148385,13.86153736,253.8482048,55.96481295,73.95095169,68.91497148,205.1677489,639.5144392,105.7302088,67.26070432,1.96840529,11.75405254,12.50874905,332.5962726,12.98005821,28.33869554,45.57320167,429.2024069,43.07625449,12.62200261,157.632328,5.823844525,50.20261453,185.1408425
Jamaica,JAM,2007,109.5704168,29.34359253,40.26781596,335.4374866,14.7174951,261.5709465,58.20642385,78.28859175,71.55905582,209.3003056,655.0785501,108.9365549,70.06917486,1.910906872,12.06211881,13.67444626,347.8721482,13.47546919,28.66036478,46.66433088,443.9996812,43.88662955,12.87942997,158.8294356,5.849296748,56.34101019,190.7900592
Jamaica,JAM,2008,108.8036602,30.42657967,41.68034841,346.4626827,15.6538644,268.2723999,60.34416712,82.91254901,74.22822923,213.9748592,670.8916608,112.2131248,72.05932729,1.901342418,12.4518019,14.7388114,362.3827237,13.98680057,28.86969506,47.71591144,458.557538,44.70056236,13.16385286,160.9524183,5.941302424,62.1120202,197.1507227
Jamaica,JAM,2009,107.3956958,31.53484186,43.00951429,356.5546416,16.787094,274.5879537,62.54360701,87.44231378,76.83457787,218.785878,688.8209672,115.384811,73.69738448,1.912008753,12.83557473,15.89544574,376.4913652,14.56329703,29.02896742,48.52048032,474.708007,45.51843609,13.47484944,162.8686409,6.126168983,68.55899515,203.8684268
Jamaica,JAM,2010,109.0332801,32.06243231,45.11020876,363.7085669,16.87361799,276.7151914,63.98806777,91.30403868,79.11469131,221.3931934,701.0232401,117.5214084,75.88736553,1.916520793,13.37104738,16.61217576,385.7591732,14.88499733,28.75306461,49.87340886,479.7810436,45.61894952,13.47289743,166.3830532,6.202701898,73.33985702,210.1876563
Jamaica,JAM,2011,109.7473728,32.48867919,46.57544995,368.4295645,17.33615608,279.4936472,65.44636135,93.35673076,80.74495558,224.9126778,718.0937782,120.1400724,77.63810269,1.872767076,13.41111322,16.73714818,394.870664,15.10393925,29.38791972,50.8388805,492.0804378,46.01475292,13.72700077,168.2549165,6.259705587,77.29103667,212.4181662
Jamaica,JAM,2012,113.5648302,33.52424834,47.88503489,376.8846669,17.56087731,286.3476673,67.00945448,94.32665039,82.42529172,227.823093,733.3548519,123.2578935,79.5353306,1.941595667,13.65885333,17.16906772,403.789723,15.44017853,30.34687684,51.84384143,505.9007737,47.03613763,14.09966464,170.8976598,6.36408461,77.7727754,216.418154
Jamaica,JAM,2013,116.8859699,34.43936316,49.27807196,385.2009997,17.84245315,292.7281,68.58778633,95.7260585,84.334701,231.1798041,747.5464699,126.3904455,81.35744879,1.989887226,13.89870382,17.60524839,413.3523802,15.76531796,31.23688388,52.86944814,520.1853921,48.1099088,14.44777502,173.8764408,6.468622479,79.03226745,220.4638947
Jamaica,JAM,2014,120.2150564,35.36429404,50.70813305,393.2300004,18.13131056,299.5193962,70.22592121,97.229313,86.2888866,234.343443,762.2806076,129.6082449,83.39340141,2.03565201,14.13749565,18.08251499,423.5293314,16.1068763,32.16046508,53.88628951,535.7163276,49.24421927,14.79467599,176.9009846,6.567263226,80.5382464,224.5372296
Jamaica,JAM,2015,123.5489299,36.29043897,52.0751605,401.3730555,18.41972179,306.0685348,71.86493032,99.00632807,88.34931293,237.4235885,777.0821055,132.9910518,85.38376541,2.073444498,14.33348026,18.55004274,434.0293794,16.43622318,33.04732632,54.90656319,551.0791857,50.35050684,15.15195014,179.8340059,6.64273878,82.12648004,228.5840479
Jamaica,JAM,2016,126.8408156,37.21244882,53.42034722,409.7498359,18.70931539,312.9123278,73.60302018,100.789433,90.29768766,240.9587136,794.1518626,136.3718355,87.44215613,2.099052204,14.53546563,19.02595869,444.8209154,16.7984861,33.96233087,55.8021146,566.4386851,51.4769559,15.51254884,182.5535357,6.693387246,83.78680228,232.5189106
Japan,JPN,1990,24210.67348,2750.557278,1000.494213,6710.166477,1003.435322,50304.93823,3574.345429,1906.00622,3444.983559,3383.111134,4548.58034,13717.36513,7718.221019,122.019667,414.2030472,755.2509541,26378.26553,568.0412002,1674.603893,1888.322829,37797.69621,12635.19937,379.7149597,6734.889527,220.390536,2408.440076,7617.741424
Japan,JPN,1991,25231.39447,2891.958053,1012.090104,6946.540083,1025.224678,50515.44538,3689.212173,1921.368024,3541.80273,3362.095436,4777.568343,14219.27862,7969.180787,120.4144662,438.4734581,817.0874443,27519.78713,577.9615332,1755.347336,1922.855086,39563.82775,13084.61649,388.8833097,6811.786391,214.0969018,2516.265347,7765.567187
Japan,JPN,1992,26349.96336,3046.394765,1031.003977,7210.690449,1058.560308,50642.53221,3810.713649,1944.01921,3651.689144,3351.770001,5017.588911,14768.35203,8249.801655,117.9026528,464.8699581,869.7561893,28833.29453,591.0649445,1858.725036,1967.019183,41448.22535,13516.40883,402.5106228,6928.16739,210.4120341,2630.669415,7973.639305
Japan,JPN,1993,27434.73439,3212.150764,1042.956814,7498.424806,1086.489801,50778.00707,3938.880157,1953.819138,3749.397607,3333.415235,5268.292339,15296.72634,8506.219093,115.8120023,489.88528,937.553569,30046.25522,604.7864446,1965.841952,2001.710592,43231.77005,13900.0696,414.0046245,7005.613669,208.3600814,2740.327498,8196.817176
Japan,JPN,1994,28579.65982,3379.573137,1057.917144,7779.593187,1128.040347,50885.30448,4100.731872,1975.405767,3878.929589,3317.8214,5559.552898,15799.63137,8746.164236,114.2182625,529.1281638,1006.819828,31217.98596,616.6566601,2085.360667,2035.189862,44946.18296,14184.7599,422.9273972,7075.612442,204.851203,2854.175437,8429.352519
Japan,JPN,1995,30085.1938,3580.235971,1074.092136,8135.241717,1163.640407,51272.79273,4289.236087,1988.121632,3983.186618,3327.168215,5870.295303,16364.20441,9038.859501,120.3855486,583.6958658,1081.92402,32648.9118,638.4667573,2299.276062,2081.482242,46880.32982,14447.94234,445.3118056,7075.009062,202.4807834,2959.798297,8728.993912
Japan,JPN,1996,31268.57227,3762.708013,1089.020915,8443.044061,1198.189803,51404.23267,4448.487726,2020.455908,4090.545562,3341.638319,6206.150028,16936.65833,9352.840489,123.2216729,631.5991778,1160.792539,33854.76837,660.0382209,2467.168788,2105.155428,48376.40379,14698.47002,456.1090741,7124.963037,199.8068814,3061.373388,9043.153165
Japan,JPN,1997,32295.67107,3934.530669,1101.47111,8801.507189,1234.815557,51611.82269,4627.053916,2055.269605,4200.213475,3362.719842,6541.695252,17507.26615,9685.28596,126.8033769,668.6417115,1252.328223,35028.84019,672.9110484,2619.619538,2135.504863,49910.81723,14976.07625,468.0274258,7200.453699,198.226385,3166.407435,9373.225017
Japan,JPN,1998,33233.11178,4114.225298,1108.461348,9153.041552,1269.457544,52005.67761,4813.721092,2096.166445,4258.099206,3380.731925,6913.03081,18109.07157,9980.300575,135.5518533,708.0233811,1339.55536,36232.32996,697.7421974,2755.754216,2172.654575,51541.96182,15295.23235,477.6274623,7315.10617,199.9967798,3265.051239,9720.985822
Japan,JPN,1999,33764.57959,4267.136732,1110.128758,9503.961321,1314.572973,52265.88857,5035.084814,2154.584521,4287.143,3407.676342,7242.99479,18788.22624,10275.20823,135.4353199,734.8191346,1421.999357,37352.82828,720.2692817,2843.567378,2211.273831,53189.28791,15549.01574,488.4614993,7435.642411,201.9209507,3379.793017,10082.50868
Japan,JPN,2000,34158.13137,4407.912367,1114.053867,9755.929841,1334.744306,51999.46876,5188.91595,2179.968544,4305.554009,3408.509195,7577.960016,19402.42836,10532.6511,130.3064818,745.7741386,1502.867599,38093.2886,739.4931993,2939.450567,2237.304115,54540.58357,15709.21104,501.7493589,7523.873164,202.2724417,3469.358841,10401.98259
Japan,JPN,2001,34271.30781,4570.770238,1111.787829,10026.45464,1362.237918,51819.11008,5392.852131,2224.617013,4361.317897,3397.89066,7901.21326,20037.31852,10786.64161,124.1574,755.1294039,1588.443015,38931.89207,764.1848403,3018.750042,2267.253905,55930.04742,15954.41866,518.1405042,7636.697169,202.4210269,3570.450567,10743.76321
Japan,JPN,2002,34280.801,4747.617884,1112.097259,10247.3968,1393.334649,51665.18507,5574.259253,2268.989994,4408.152635,3405.461136,8239.959143,20748.73173,10988.27854,120.6546258,758.5799371,1665.456454,39762.54471,787.0422493,3097.722731,2298.55216,57306.39063,16175.33245,529.0332511,7736.685318,202.7211487,3660.74183,11082.76226
Japan,JPN,2003,34131.98841,4910.77223,1109.427501,10533.64479,1431.554213,51830.44646,5772.95545,2325.679271,4478.011008,3413.334569,8575.258836,21536.18599,11198.35098,117.4839804,776.0248315,1756.661611,40729.47164,817.2878689,3161.903383,2333.425051,58746.4634,16443.78312,543.5102877,7849.206756,203.8822461,3757.141689,11422.58523
Japan,JPN,2004,34123.01061,5090.292581,1117.830655,10886.23591,1464.501388,52126.34595,5974.693428,2384.080701,4555.517561,3439.931309,8933.243665,22380.13186,11401.93435,115.6463703,791.9512748,1839.189758,41726.03625,845.7344816,3203.740964,2371.489612,60609.04729,16722.91589,560.8974937,7976.903659,205.6179432,3859.192584,11813.72772
Japan,JPN,2005,34003.50951,5255.081348,1129.647962,11208.93781,1509.557546,52593.61551,6224.090256,2444.416351,4612.877986,3463.04519,9320.889258,23229.56688,11591.25093,112.0432647,802.9633963,1920.159075,42835.50629,878.5936088,3272.253502,2412.982196,62722.35103,17067.26296,579.9335095,8151.559591,207.0153315,3950.787902,12210.01503
Japan,JPN,2006,33927.40198,5390.255419,1123.633131,11443.3443,1541.905958,52721.98146,6400.276675,2494.745502,4640.423486,3477.003359,9645.095216,23989.90159,11734.67538,110.2036429,812.5961853,1981.099557,43598.59223,908.1982126,3375.8139,2446.534115,64102.73906,17284.33203,595.3284648,8290.042204,206.535319,4018.023525,12498.21861
Japan,JPN,2007,33916.15768,5540.16747,1127.49799,11620.12616,1568.880697,52950.87963,6581.397597,2547.000762,4673.6002,3470.315896,9995.146032,24859.72728,11909.83444,109.9939086,828.7724433,2057.844823,44485.67247,933.4708318,3468.967454,2479.396144,65729.14962,17509.84413,610.4552314,8432.446888,207.4593078,4107.47265,12840.11559
Japan,JPN,2008,33869.94732,5680.057832,1126.548437,11791.13475,1589.731211,53101.45563,6772.943908,2585.056968,4708.740032,3465.771645,10325.44411,25732.34683,12046.6153,106.5279702,844.1501326,2123.50943,45345.16928,964.8669375,3554.179703,2522.321742,67130.63642,17765.44625,623.2289205,8559.215431,208.9587801,4187.397725,13160.80631
Japan,JPN,2009,33623.73995,5805.432305,1124.578412,11883.65537,1615.549199,53025.35889,6947.639601,2596.608873,4730.389115,3452.83925,10608.21101,26476.45347,12126.12536,106.4114601,842.865919,2174.988805,45852.60358,992.6242402,3630.024288,2550.853619,68019.99599,17930.89251,630.3933467,8668.57571,209.5900127,4235.446211,13448.2656
Japan,JPN,2010,33475.53528,5952.863699,1130.920051,12025.70855,1648.54847,53230.55773,7142.543928,2646.141529,4750.531025,3459.58967,10978.33134,27212.50498,12215.23442,101.8680277,857.6799735,2224.119269,46761.68996,1024.427051,3705.035149,2585.79524,69251.3338,18152.20434,645.3639365,8772.13242,209.0719745,4295.339746,13771.58113
Japan,JPN,2011,33244.9185,6106.37081,1134.244977,12028.92803,1665.694645,53264.0878,7342.088311,2667.410271,4753.115824,3425.250876,11324.14364,27843.9651,12258.71064,103.2623222,871.2452533,2251.899948,47491.54791,1054.617484,3784.364146,2617.294725,70172.39561,18366.88334,656.7852304,8834.163832,209.0893741,4330.958217,14098.12143
Japan,JPN,2012,33261.56198,6278.325149,1135.989033,12148.34982,1711.238768,53526.23893,7591.95251,2730.962327,4799.00555,3445.712471,11660.57635,28594.9159,12261.3165,99.97516452,872.6000849,2291.517977,48488.0317,1094.03669,3870.282218,2629.082945,71139.94075,18771.12669,669.0243591,8902.890304,208.2506292,4403.961776,14463.05732
Japan,JPN,2013,33400.43406,6391.68426,1135.788919,12165.99259,1739.282052,53501.51116,7804.879631,2748.967863,4823.881838,3422.284609,11975.98072,29145.03819,12273.28908,95.84695952,872.9823174,2319.473799,48921.98364,1118.024954,3925.985945,2633.489223,71616.50596,19013.63412,675.3344075,8966.17826,207.4156852,4468.581566,14728.4048
Japan,JPN,2014,34093.9688,6424.102754,1133.351808,11784.88012,1734.867445,53463.89646,7915.942177,2702.954276,4817.559471,3353.908012,12247.82133,29189.21296,12310.14803,95.70091502,864.227691,2322.649355,48566.93083,1128.521823,3957.774204,2603.39521,71003.59456,19088.58754,681.5738044,8941.901142,201.9714661,4535.745785,14808.96979
Japan,JPN,2015,34802.8407,6531.235733,1145.671068,11700.07755,1757.860667,54076.94317,8104.566376,2707.616544,4858.277148,3340.597381,12615.2378,29607.50079,12447.45525,96.13185428,868.2697266,2347.904783,49044.74286,1152.473746,4025.389459,2609.379354,71671.5865,19403.61931,693.7483184,9014.110691,200.7089557,4632.021553,15046.23003
Japan,JPN,2016,35533.11233,6649.501977,1159.226377,11647.83918,1783.634597,54751.15709,8301.398279,2718.368257,4905.383598,3335.50734,12994.89056,30070.50512,12599.97428,95.55237141,873.5265368,2375.959024,49582.75737,1178.458303,4091.574718,2619.293523,72489.19918,19737.21096,706.504513,9094.158931,200.2734344,4729.537455,15297.27056
Jordan,JOR,1990,36.02883798,14.18930779,21.31970683,150.4807383,15.74504256,90.37036649,49.81220249,19.46078756,21.13290284,23.60383448,56.39719502,41.2904098,16.77494464,5.813694216,10.71004634,5.159989939,141.5928537,9.188689448,14.92598123,58.88444664,155.0505291,24.76829208,3.950723039,155.8856687,5.674982144,17.88863593,87.74186996
Jordan,JOR,1991,37.38076037,14.88089971,21.61307275,159.3301001,16.24640906,91.09035094,50.99139249,20.00059787,22.35219637,23.93765416,57.70824259,43.11668614,17.10959282,6.098986202,10.90726447,5.257910482,147.1250256,9.468847242,15.294418,62.61303889,159.1974982,25.2710986,4.119116181,162.3695547,5.813770221,18.61485381,92.05116769
Jordan,JOR,1992,38.87752067,15.72242559,22.42622609,164.7594024,16.65084943,92.36935895,52.88895684,20.05325062,23.49448249,23.74214044,59.6189865,45.08839955,17.54926106,6.641858895,11.24629613,5.363516863,153.1985531,9.85344848,15.89385018,66.65731375,166.6606095,25.66394981,4.335943801,168.8473191,5.991881972,19.51358914,96.76569103
Jordan,JOR,1993,40.97925198,16.85430875,23.79537724,180.6659226,17.79345377,97.47623704,55.33057438,21.47037191,25.30752442,25.05401237,61.16929678,47.88332869,18.60696837,7.358006998,11.86747055,5.671361299,165.0122809,10.37661155,16.7210159,71.88702738,176.6126989,26.91502514,4.627831923,179.0040166,6.357795082,20.96043377,102.7314939
Jordan,JOR,1994,42.94727387,17.96245642,25.24825384,191.6018483,18.65101581,101.4885204,58.33249826,22.17265084,26.8835826,25.59995616,63.13363924,50.51963911,19.48000049,8.130330548,12.47390706,5.920091594,175.1652604,10.89131904,17.55764129,77.04234602,187.3032985,27.81697707,4.923231199,187.894125,6.678523718,22.32524127,108.5794265
Jordan,JOR,1995,45.10129692,19.17590329,26.75623869,206.8984743,19.8295288,106.5731107,61.21571627,23.42540068,28.70833925,26.730472,65.39188853,53.55005824,20.53291347,8.810033348,13.05489973,6.228984878,187.1815256,11.44033487,18.43795151,82.57844074,198.2031981,29.09257289,5.239401398,197.9666848,7.028387731,23.86846598,114.800771
Jordan,JOR,1996,46.64644352,20.01966968,27.61750561,220.5006508,20.72942647,109.8794132,63.19247348,24.61307644,30.04527083,27.64879785,67.39395929,55.8598938,21.28683093,9.066443683,13.36397555,6.440471385,196.156932,11.8032193,18.96624026,86.64280926,202.9976671,30.02097362,5.438777963,204.6924958,7.167883923,25.01330843,118.8265501
Jordan,JOR,1997,47.72184152,20.6691951,28.34457741,227.270827,21.21989144,111.5093068,64.88241125,25.01904321,30.86433435,27.74874937,69.18470556,57.58727123,21.7312381,9.285545453,13.53436627,6.55017284,202.3059856,12.05409912,19.398572,89.70308813,206.9521722,30.47003996,5.593723223,208.6079069,7.209188864,25.91530819,121.6304632
Jordan,JOR,1998,48.76010403,21.29117471,29.05566592,234.8031178,21.81568614,113.0352147,66.50355291,25.56485179,31.65344682,28.0055006,70.91203537,59.27901487,22.15694341,9.402400574,13.66300918,6.664069586,208.396533,12.28596732,19.78350388,92.56618578,210.3413944,30.99845312,5.743089807,212.5707049,7.234120583,26.80544338,124.3031184
Jordan,JOR,1999,50.3419416,22.0408381,29.19543254,243.7359234,22.10581573,115.2743876,67.75097896,26.36358592,32.5538301,28.47375374,72.80396689,61.67093854,22.65649389,9.267682805,13.89982334,6.919515726,215.8741286,12.39724934,20.32076648,95.38670379,216.5614361,31.85398457,5.887179389,217.128834,7.114195262,27.60017227,127.3554603
Jordan,JOR,2000,51.87981706,22.83696527,29.56848027,253.0048633,22.47939374,117.7012431,69.27462311,27.2145361,33.48051789,28.98844533,74.70981021,64.10928779,23.25523986,9.14424343,14.12359897,7.161395106,223.7849139,12.53519252,20.86816101,98.1491426,222.8005057,32.7121547,6.043023049,221.3997958,7.033249609,28.49137664,130.5161211
Jordan,JOR,2001,53.27244789,23.65265073,30.45967127,262.378871,22.97998398,120.0408351,70.9813176,28.15833682,34.50835007,29.54688539,76.23227065,66.50554976,23.87057995,9.068138672,14.30039225,7.32232218,231.807404,12.69125568,21.33072476,100.813903,230.8933384,33.49147205,6.211336352,225.1075939,6.966957935,29.54213806,133.2114843
Jordan,JOR,2002,55.97677729,24.94356878,29.85066007,271.8995749,23.42118825,124.4231177,73.23589736,29.43681033,35.2873645,30.20778267,78.08810924,69.76748194,24.86761534,8.579288906,14.6500888,7.814599351,243.7911549,12.87798708,22.29786286,103.9118532,241.8268933,35.033592,6.374204922,232.7690098,6.916752647,30.27741221,137.6485595
Jordan,JOR,2003,60.15416174,26.47693038,29.70567572,286.1813704,23.5704253,129.5239236,75.08562319,32.05754752,36.76371498,31.23556614,81.92163798,74.63837306,26.17649458,7.867294642,15.02068311,8.484623915,257.6777846,13.27030529,23.39537507,108.1287651,259.6465175,36.80133171,6.559588524,244.1828099,6.900112864,31.60647905,142.7889644
